order_id,order_date,region,city,product_id,units_sold,revenue,profit,customer_type,channel
36147,2024-08-13,West,New Moniqueview,6,8,23.2,13.76,Returning,Retail
36148,2024-03-01,East,Mikemouth,1,5,21.3,12.6,New,Retail
36149,2024-09-29,South,Marcview,9,4,11.24,3.96,Returning,Online
36150,2024-11-04,West,South Kristina,20,12,49.32,25.8,New,Retail
36151,2024-05-24,North,North Tylerburgh,11,3,8.88,3.42,New,Online
36152,2024-04-20,East,South James,11,4,11.84,4.56,New,Online
36153,2025-11-27,North,Port Annabury,16,1,2.23,1.25,New,Online
36154,2024-06-17,South,Timothyshire,10,2,19.52,10.48,New,Online
36155,2025-08-11,North,West Staceyfort,11,4,11.84,4.56,Returning,Retail
36156,2025-11-22,West,Whitneytown,20,6,24.66,12.9,New,Retail
36157,2025-04-22,South,South Morgan,5,5,17.5,8.2,New,Retail
36158,2024-02-27,South,Peterton,9,5,14.05,4.95,Returning,Online
36159,2024-10-19,North,Haneyborough,11,5,14.8,5.7,Returning,Online
36160,2024-02-04,East,Tinaside,15,3,10.62,4.95,New,Retail
36161,2025-12-07,West,South Matthewshire,11,4,11.84,4.56,Returning,Retail
36162,2025-12-19,South,South Robertview,10,15,146.4,78.6,Returning,Online
36163,2025-12-22,South,West Jessica,20,9,36.99,19.35,Returning,Online
36164,2025-10-02,West,Port Brian,16,5,11.15,6.25,Returning,Online
36165,2024-11-23,North,Chloeview,8,4,9.76,4.6,New,Online
36166,2025-03-11,South,Colebury,5,1,3.5,1.64,New,Retail
36167,2025-04-03,West,Allisonhaven,20,4,16.44,8.6,Returning,Retail
36168,2025-10-29,South,Port Lucas,14,4,30.8,13.68,New,Retail
36169,2024-11-28,South,Kaylaview,10,16,156.16,83.84,New,Retail
36170,2024-09-09,South,Port Robintown,6,7,20.3,12.04,New,Online
36171,2024-07-03,South,Port Jesus,14,6,46.2,20.52,New,Online
36172,2024-10-13,North,New Michael,24,3,14.58,7.35,Returning,Online
36173,2024-07-02,South,Lake Nancy,17,5,23.1,13.7,New,Online
36174,2024-10-12,West,West Codystad,10,5,48.8,26.2,New,Retail
36175,2025-06-04,South,Gutierrezmouth,18,2,9.62,5.52,New,Online
36176,2024-11-24,North,Port Christopherton,23,6,19.02,10.14,New,Online
36177,2025-02-08,West,Butlerside,18,5,24.05,13.8,New,Retail
36178,2025-05-26,West,New Todd,13,4,20.16,7.32,Returning,Retail
36179,2024-03-24,North,New Teresa,21,3,20.13,11.55,Returning,Online
36180,2025-06-14,South,Gomezland,9,4,11.24,3.96,Returning,Retail
36181,2025-12-22,South,Taylorville,10,7,68.32,36.68,New,Retail
36182,2025-11-24,West,Hallshire,11,7,20.72,7.98,Returning,Retail
36183,2024-06-24,South,Port Christina,18,4,19.24,11.04,Returning,Retail
36184,2025-09-22,West,Campbellfort,8,5,12.2,5.75,New,Online
36185,2025-01-13,West,Port Shawnborough,6,4,11.6,6.88,New,Retail
36186,2024-03-01,South,Ballville,11,1,2.96,1.14,New,Retail
36187,2025-11-26,South,South Daniel,4,7,57.12,25.41,New,Online
36188,2024-12-11,South,Dillonborough,14,4,30.8,13.68,Returning,Retail
36189,2024-02-18,North,Annaberg,11,3,8.88,3.42,Returning,Retail
36190,2025-03-04,South,South Kevin,23,6,19.02,10.14,New,Online
36191,2025-03-27,East,Danafurt,1,5,21.3,12.6,New,Online
36192,2024-09-13,East,Dunnland,19,3,17.49,8.55,New,Online
36193,2025-09-29,North,Cherylstad,3,7,25.83,15.26,New,Online
36194,2025-12-01,South,Farleyburgh,2,7,39.41,23.45,New,Retail
36195,2024-05-03,North,North Autumnberg,21,6,40.26,23.1,Returning,Online
36196,2025-05-17,South,Robertview,23,3,9.51,5.07,New,Online
36197,2024-05-16,West,Lisaburgh,7,4,36.4,17.0,New,Online
36198,2024-09-27,West,Port Christianburgh,1,6,25.56,15.12,New,Retail
36199,2024-02-17,West,East Lauraberg,18,2,9.62,5.52,New,Retail
36200,2025-02-06,West,Alexanderland,11,2,5.92,2.28,Returning,Retail
36201,2025-12-26,East,South Daniel,25,9,84.69,45.54,New,Retail
36202,2025-09-23,North,Port Brittanyland,3,3,11.07,6.54,Returning,Retail
36203,2024-04-24,South,Marshbury,17,1,4.62,2.74,Returning,Online
36204,2025-07-31,South,Davidside,4,6,48.96,21.78,Returning,Retail
36205,2024-12-28,West,Henrytown,5,18,63.0,29.52,New,Online
36206,2025-01-25,South,East Larryfurt,10,8,78.08,41.92,Returning,Online
36207,2024-10-16,South,Port Davidburgh,14,3,23.1,10.26,New,Retail
36208,2025-03-10,East,Davidstad,4,5,40.8,18.15,New,Online
36209,2024-07-11,North,Staceyton,15,5,17.7,8.25,New,Online
36210,2025-04-03,West,Pinedaville,2,4,22.52,13.4,Returning,Retail
36211,2025-04-03,West,Seanfort,16,1,2.23,1.25,Returning,Online
36212,2025-04-25,East,Lake Dakota,21,7,46.97,26.95,Returning,Online
36213,2024-11-07,North,South Brooke,13,13,65.52,23.79,New,Retail
36214,2025-07-12,East,New April,1,8,34.08,20.16,New,Retail
36215,2024-06-14,East,Arthurburgh,12,2,11.68,5.04,New,Retail
36216,2025-03-21,South,Shaneland,21,4,26.84,15.4,Returning,Online
36217,2025-10-27,West,Arellanofurt,3,6,22.14,13.08,Returning,Online
36218,2024-06-23,North,Kimville,5,6,21.0,9.84,New,Retail
36219,2025-12-27,South,Pollardburgh,12,9,52.56,22.68,New,Online
36220,2025-06-22,South,Moorestad,8,2,4.88,2.3,Returning,Online
36221,2024-01-18,West,Port Ellen,11,8,23.68,9.12,New,Retail
36222,2024-03-23,East,Andrewsside,3,6,22.14,13.08,New,Retail
36223,2025-01-06,North,Port Jonathan,10,1,9.76,5.24,New,Online
36224,2024-01-02,East,Codymouth,15,2,7.08,3.3,New,Retail
36225,2024-06-25,South,Samuelbury,1,9,38.34,22.68,Returning,Retail
36226,2025-09-10,East,Port Nicole,15,7,24.78,11.55,Returning,Online
36227,2025-08-22,East,Port Joshuabury,11,4,11.84,4.56,Returning,Retail
36228,2024-05-07,North,East Williamberg,12,8,46.72,20.16,Returning,Online
36229,2025-11-09,South,Howardfort,22,10,52.5,26.7,Returning,Online
36230,2025-11-29,South,East Cherylstad,20,10,41.1,21.5,Returning,Retail
36231,2024-03-19,South,Brownburgh,15,3,10.62,4.95,New,Online
36232,2025-06-18,West,Lake Lawrence,1,6,25.56,15.12,Returning,Retail
36233,2024-11-03,South,Oliviashire,12,13,75.92,32.76,New,Retail
36234,2024-09-25,South,Port Randyside,16,2,4.46,2.5,Returning,Online
36235,2025-07-06,West,Lake Andrew,9,7,19.67,6.93,New,Online
36236,2025-12-19,South,West Trevor,16,10,22.3,12.5,Returning,Retail
36237,2024-10-16,South,West Dawn,17,3,13.86,8.22,New,Retail
36238,2024-08-31,South,Port Sara,13,7,35.28,12.81,New,Retail
36239,2024-11-21,South,West Rhonda,8,9,21.96,10.35,New,Retail
36240,2025-03-11,South,Brownburgh,17,4,18.48,10.96,New,Retail
36241,2025-05-27,North,West Katie,3,8,29.52,17.44,New,Retail
36242,2025-09-18,North,West Ritahaven,11,3,8.88,3.42,Returning,Online
36243,2025-10-27,East,Lake Douglas,5,9,31.5,14.76,Returning,Online
36244,2024-10-16,West,Port Scottshire,11,6,17.76,6.84,New,Online
36245,2025-07-31,North,North Gary,2,6,33.78,20.1,Returning,Online
36246,2025-01-08,North,West Andrew,13,12,60.48,21.96,New,Online
36247,2024-07-02,South,Robinborough,19,6,34.98,17.1,New,Online
36248,2024-02-04,West,Gloverchester,25,2,18.82,10.12,Returning,Retail
36249,2025-11-29,South,Kimburgh,6,7,20.3,12.04,New,Online
36250,2024-11-13,East,Stevenchester,7,7,63.7,29.75,New,Online
36251,2024-10-01,South,Stevenfort,16,2,4.46,2.5,New,Retail
36252,2025-01-11,South,Perkinsberg,9,5,14.05,4.95,New,Retail
36253,2024-04-09,West,Howardport,15,6,21.24,9.9,Returning,Retail
36254,2025-01-14,West,Atkinsfort,11,4,11.84,4.56,Returning,Retail
36255,2025-02-16,East,Hoffmanmouth,8,7,17.08,8.05,Returning,Retail
36256,2024-06-15,South,Tarastad,8,9,21.96,10.35,Returning,Online
36257,2024-06-06,West,Evanschester,5,4,14.0,6.56,Returning,Retail
36258,2025-05-26,South,South Raymondmouth,11,3,8.88,3.42,New,Retail
36259,2025-01-13,West,West Brittany,2,6,33.78,20.1,Returning,Online
36260,2024-06-02,South,Gibsonchester,13,6,30.24,10.98,Returning,Online
36261,2025-04-15,West,East Betty,8,6,14.64,6.9,New,Online
36262,2025-07-08,West,Port Caleb,17,2,9.24,5.48,New,Online
36263,2025-04-30,North,South Andrewshire,9,5,14.05,4.95,New,Retail
36264,2024-12-04,South,Camposmouth,25,10,94.1,50.6,New,Retail
36265,2024-04-11,South,Taylorside,2,3,16.89,10.05,Returning,Online
36266,2024-01-11,South,Heidiberg,21,11,73.81,42.35,New,Online
36267,2024-09-19,North,Christinemouth,3,1,3.69,2.18,Returning,Retail
36268,2024-07-24,East,New Rubenfurt,15,4,14.16,6.6,Returning,Retail
36269,2025-01-06,South,Baileyshire,14,8,61.6,27.36,New,Retail
36270,2024-06-13,East,South Jessicafort,11,4,11.84,4.56,New,Retail
36271,2024-09-28,South,North Stephen,22,6,31.5,16.02,Returning,Retail
36272,2024-04-17,South,South Angieshire,5,2,7.0,3.28,New,Retail
36273,2024-08-03,East,Roseview,20,5,20.55,10.75,Returning,Retail
36274,2025-10-16,North,Sabrinahaven,20,5,20.55,10.75,Returning,Retail
36275,2025-05-21,South,Ramireztown,8,1,2.44,1.15,Returning,Online
36276,2024-11-15,South,Burtonton,23,6,19.02,10.14,New,Retail
36277,2024-05-17,South,Lake Tamaraborough,10,6,58.56,31.44,New,Retail
36278,2024-09-25,East,Robinsonberg,9,2,5.62,1.98,Returning,Online
36279,2025-03-18,West,East Connie,22,4,21.0,10.68,Returning,Retail
36280,2024-06-07,North,Joelborough,4,12,97.92,43.56,New,Online
36281,2025-02-15,South,South Alexisland,10,6,58.56,31.44,New,Retail
36282,2025-10-29,West,Markbury,13,4,20.16,7.32,New,Online
36283,2024-03-02,North,Port Sharon,18,2,9.62,5.52,New,Online
36284,2025-11-05,South,East Pamela,10,9,87.84,47.16,Returning,Retail
36285,2025-01-03,East,Port Joyberg,18,3,14.43,8.28,Returning,Retail
36286,2025-12-19,North,Kelseymouth,23,18,57.06,30.42,New,Retail
36287,2024-01-15,South,Lake Deannamouth,12,6,35.04,15.12,Returning,Online
36288,2024-05-10,West,Lake Kathyborough,17,6,27.72,16.44,New,Online
36289,2025-12-10,West,Martinbury,6,6,17.4,10.32,New,Online
36290,2025-12-31,South,Lake Ashley,22,10,52.5,26.7,New,Retail
36291,2024-12-08,East,West Alexander,3,10,36.9,21.8,Returning,Online
36292,2025-04-08,West,North Lindsay,1,6,25.56,15.12,New,Online
36293,2025-02-10,South,Lake Danielport,1,6,25.56,15.12,Returning,Online
36294,2025-11-29,East,Samanthaview,25,4,37.64,20.24,Returning,Online
36295,2024-10-05,North,Guzmanfurt,4,4,32.64,14.52,Returning,Online
36296,2025-01-25,North,Santoston,14,5,38.5,17.1,Returning,Online
36297,2025-12-05,North,West Davidville,10,6,58.56,31.44,Returning,Online
36298,2025-08-25,North,Suttonchester,15,6,21.24,9.9,Returning,Online
36299,2025-05-22,West,New Gracefort,21,9,60.39,34.65,New,Retail
36300,2024-05-26,South,Carolynmouth,10,8,78.08,41.92,New,Online
36301,2024-07-22,South,North Sarabury,18,5,24.05,13.8,Returning,Online
36302,2025-02-26,South,Caseton,13,6,30.24,10.98,Returning,Online
36303,2024-04-17,West,South Teresabury,3,6,22.14,13.08,Returning,Retail
36304,2024-01-15,North,West Jorge,10,3,29.28,15.72,New,Online
36305,2024-11-24,South,Ashleyburgh,5,12,42.0,19.68,New,Online
36306,2025-01-18,West,South Daniel,16,5,11.15,6.25,New,Online
36307,2024-05-20,South,South Kimberlychester,14,6,46.2,20.52,New,Online
36308,2024-06-18,South,New Miranda,16,4,8.92,5.0,Returning,Retail
36309,2025-01-31,East,East Johnnyborough,19,3,17.49,8.55,New,Retail
36310,2024-05-26,South,Rayland,13,7,35.28,12.81,New,Retail
36311,2025-02-10,South,East Richardview,20,4,16.44,8.6,Returning,Online
36312,2024-08-24,South,West Jennifer,7,4,36.4,17.0,Returning,Retail
36313,2024-12-22,North,West Ericview,12,3,17.52,7.56,Returning,Online
36314,2025-04-05,West,North Davidshire,6,5,14.5,8.6,New,Retail
36315,2025-11-26,East,New Kennethtown,4,7,57.12,25.41,New,Retail
36316,2024-07-29,South,Williamsfort,25,5,47.05,25.3,New,Retail
36317,2024-07-07,West,Lake Joseside,13,7,35.28,12.81,Returning,Retail
36318,2024-12-14,West,Christopherport,12,4,23.36,10.08,New,Online
36319,2025-05-09,East,Michaelchester,8,7,17.08,8.05,Returning,Retail
36320,2024-10-07,West,East Toddburgh,13,2,10.08,3.66,Returning,Retail
36321,2025-07-24,South,South Tammyshire,25,5,47.05,25.3,Returning,Online
36322,2024-12-05,West,West Matthewton,23,12,38.04,20.28,Returning,Online
36323,2024-11-01,North,Garciamouth,5,10,35.0,16.4,Returning,Online
36324,2024-01-04,South,Margaretville,16,4,8.92,5.0,New,Online
36325,2025-05-13,East,North Robert,20,6,24.66,12.9,New,Online
36326,2025-09-08,South,South Jamie,5,3,10.5,4.92,Returning,Online
36327,2025-04-30,North,Mckenziebury,5,2,7.0,3.28,Returning,Online
36328,2024-07-28,North,New Vanessa,3,5,18.45,10.9,New,Retail
36329,2025-06-06,East,Lake Stephanie,7,7,63.7,29.75,Returning,Retail
36330,2025-01-17,South,West Markmouth,8,4,9.76,4.6,New,Online
36331,2024-06-08,West,South Jessetown,21,8,53.68,30.8,New,Retail
36332,2025-08-09,East,Donaldstad,13,1,5.04,1.83,Returning,Online
36333,2025-02-20,South,Cruzburgh,19,7,40.81,19.95,New,Online
36334,2024-08-07,North,Gonzalezland,19,4,23.32,11.4,New,Retail
36335,2024-03-04,South,Christopherport,20,5,20.55,10.75,Returning,Retail
36336,2024-05-18,North,Port William,5,4,14.0,6.56,New,Online
36337,2024-02-18,South,Reynoldsland,8,2,4.88,2.3,New,Online
36338,2025-11-08,North,West Bonnieville,17,6,27.72,16.44,Returning,Retail
36339,2025-11-25,West,West Kimberly,17,10,46.2,27.4,Returning,Retail
36340,2024-08-18,South,Cassandraborough,9,4,11.24,3.96,New,Online
36341,2024-05-04,East,Alexisborough,22,8,42.0,21.36,Returning,Retail
36342,2024-04-19,South,Lopezton,3,7,25.83,15.26,Returning,Retail
36343,2025-08-05,South,Morrisbury,17,5,23.1,13.7,Returning,Retail
36344,2025-12-21,South,Jonesbury,9,10,28.1,9.9,Returning,Retail
36345,2024-04-08,East,Judithfurt,22,2,10.5,5.34,New,Online
36346,2025-05-03,East,New Debrastad,24,7,34.02,17.15,Returning,Online
36347,2024-07-08,South,Connieville,17,7,32.34,19.18,Returning,Online
36348,2024-08-30,South,Camposmouth,17,4,18.48,10.96,Returning,Retail
36349,2024-09-11,South,Karaside,21,3,20.13,11.55,Returning,Online
36350,2025-02-27,East,Carrmouth,24,1,4.86,2.45,New,Online
36351,2024-05-31,South,Weaverland,10,4,39.04,20.96,New,Online
36352,2025-07-18,East,Andersonton,6,6,17.4,10.32,Returning,Retail
36353,2024-02-22,North,Olsonmouth,12,8,46.72,20.16,New,Retail
36354,2024-10-29,East,West Richardshire,1,3,12.78,7.56,New,Online
36355,2025-11-05,East,Johnsonfort,2,13,73.19,43.55,Returning,Online
36356,2025-05-01,West,Schwartzfurt,9,2,5.62,1.98,New,Online
36357,2025-01-20,East,Lauriehaven,19,5,29.15,14.25,Returning,Retail
36358,2024-11-13,North,West Mark,24,7,34.02,17.15,New,Retail
36359,2024-12-27,South,East Aaron,11,12,35.52,13.68,Returning,Retail
36360,2025-02-21,South,Goodmanburgh,1,1,4.26,2.52,Returning,Retail
36361,2024-09-19,East,Johnmouth,14,7,53.9,23.94,New,Online
36362,2024-12-16,South,South Jasontown,9,3,8.43,2.97,Returning,Online
36363,2024-07-21,South,Kevinside,5,4,14.0,6.56,New,Online
36364,2025-10-01,South,Mcintyrechester,25,6,56.46,30.36,Returning,Retail
36365,2025-11-10,South,West Josephside,25,3,28.23,15.18,Returning,Retail
36366,2024-01-14,East,Kerryborough,22,4,21.0,10.68,Returning,Retail
36367,2025-03-16,West,Lake Reneemouth,24,6,29.16,14.7,New,Retail
36368,2024-07-07,North,Baileyburgh,6,5,14.5,8.6,Returning,Retail
36369,2024-09-23,South,Meganside,3,3,11.07,6.54,Returning,Online
36370,2025-04-28,North,Perezchester,9,7,19.67,6.93,New,Retail
36371,2024-10-06,East,Mooremouth,8,5,12.2,5.75,New,Online
36372,2025-10-18,East,West Regina,22,2,10.5,5.34,Returning,Online
36373,2025-10-27,North,Coletown,7,5,45.5,21.25,New,Online
36374,2024-03-03,East,New Christopher,8,3,7.32,3.45,New,Retail
36375,2025-07-03,West,Solisside,9,4,11.24,3.96,Returning,Retail
36376,2025-01-28,North,West Melanieborough,3,5,18.45,10.9,Returning,Online
36377,2024-01-19,North,Karenchester,4,3,24.48,10.89,New,Retail
36378,2025-06-15,North,West Emily,6,12,34.8,20.64,Returning,Online
36379,2025-08-07,South,Lake Ryan,11,4,11.84,4.56,Returning,Online
36380,2024-01-05,West,Rileyfort,18,6,28.86,16.56,New,Online
36381,2024-06-03,North,Johnstonfurt,22,1,5.25,2.67,Returning,Online
36382,2025-04-28,South,Lake Ivantown,20,3,12.33,6.45,New,Retail
36383,2025-06-16,West,Nicholsport,20,10,41.1,21.5,New,Retail
36384,2025-10-19,South,Ellisport,4,2,16.32,7.26,Returning,Online
36385,2025-12-09,North,Lynnmouth,25,4,37.64,20.24,New,Online
36386,2025-03-29,South,Lake Mary,4,9,73.44,32.67,New,Retail
36387,2025-10-23,North,Figueroabury,8,4,9.76,4.6,New,Retail
36388,2024-07-04,North,West Audrey,10,2,19.52,10.48,New,Online
36389,2025-07-16,East,Williamstad,6,2,5.8,3.44,New,Retail
36390,2025-07-06,West,North Jessica,13,9,45.36,16.47,New,Online
36391,2024-03-22,South,West Nicholeshire,7,3,27.3,12.75,New,Online
36392,2024-08-17,West,East Eric,19,8,46.64,22.8,New,Retail
36393,2024-04-13,North,Jefferymouth,18,4,19.24,11.04,New,Online
36394,2025-08-24,North,North Deanna,19,6,34.98,17.1,Returning,Online
36395,2024-06-13,South,New Arthur,9,4,11.24,3.96,New,Online
36396,2024-08-28,South,Larsenville,15,7,24.78,11.55,New,Retail
36397,2024-07-29,North,New Sarah,2,6,33.78,20.1,Returning,Retail
36398,2024-07-28,North,South Nicholasshire,25,7,65.87,35.42,New,Retail
36399,2024-06-14,West,Port Pamela,24,7,34.02,17.15,New,Online
36400,2025-07-03,East,South Brandon,16,2,4.46,2.5,Returning,Online
36401,2024-02-27,East,New Robert,2,2,11.26,6.7,New,Online
36402,2024-11-08,South,Foxport,21,4,26.84,15.4,New,Retail
36403,2024-11-18,South,Vincentton,16,9,20.07,11.25,Returning,Retail
36404,2025-01-14,North,New Brittanyton,3,3,11.07,6.54,New,Online
36405,2025-06-01,South,Katherineton,20,7,28.77,15.05,New,Retail
36406,2025-04-20,West,Port Corey,2,1,5.63,3.35,Returning,Retail
36407,2025-10-23,South,Nancymouth,24,1,4.86,2.45,New,Online
36408,2025-02-15,West,Amyhaven,6,5,14.5,8.6,New,Online
36409,2024-01-05,South,Scottland,10,2,19.52,10.48,New,Retail
36410,2024-11-05,North,Robinsonfurt,19,3,17.49,8.55,New,Online
36411,2025-09-29,North,North Eugeneton,10,7,68.32,36.68,Returning,Online
36412,2024-10-31,South,Austinfort,17,6,27.72,16.44,New,Retail
36413,2025-03-29,South,Kingburgh,5,4,14.0,6.56,New,Retail
36414,2025-01-05,South,Santiagoville,21,5,33.55,19.25,New,Retail
36415,2024-12-20,South,Latoyaview,19,4,23.32,11.4,New,Retail
36416,2024-03-17,East,New Elaineburgh,23,6,19.02,10.14,New,Retail
36417,2025-03-16,South,Lake William,22,9,47.25,24.03,Returning,Online
36418,2025-08-23,West,Jamesshire,5,4,14.0,6.56,Returning,Retail
36419,2024-04-08,West,Port Shannon,1,5,21.3,12.6,Returning,Online
36420,2024-01-10,West,Lawrenceshire,21,7,46.97,26.95,New,Online
36421,2025-05-20,South,Guzmanport,20,8,32.88,17.2,Returning,Online
36422,2025-09-20,South,South Timothyview,5,3,10.5,4.92,Returning,Online
36423,2024-04-30,West,Lisamouth,23,4,12.68,6.76,Returning,Retail
36424,2025-07-29,South,Grossside,17,4,18.48,10.96,Returning,Online
36425,2024-03-04,East,South Jamesshire,7,4,36.4,17.0,New,Retail
36426,2024-02-01,West,Longborough,17,5,23.1,13.7,Returning,Online
36427,2024-04-21,East,Greenshire,15,5,17.7,8.25,New,Online
36428,2025-12-19,West,Lake Michaelstad,14,6,46.2,20.52,Returning,Retail
36429,2024-02-10,North,Port Angelaside,4,5,40.8,18.15,Returning,Retail
36430,2025-01-21,South,New Christine,21,4,26.84,15.4,New,Online
36431,2025-05-18,South,Zacharyfurt,1,7,29.82,17.64,New,Retail
36432,2025-12-27,North,Matthewview,3,9,33.21,19.62,Returning,Retail
36433,2024-01-11,South,Tuckerfurt,3,3,11.07,6.54,New,Online
36434,2025-11-05,South,Christensenview,3,4,14.76,8.72,New,Retail
36435,2024-01-14,East,Timberg,16,2,4.46,2.5,New,Retail
36436,2024-05-24,South,North Donna,12,6,35.04,15.12,Returning,Retail
36437,2024-11-10,West,New Joseph,4,9,73.44,32.67,New,Online
36438,2024-07-24,East,Hancockfort,8,4,9.76,4.6,New,Online
36439,2024-12-24,North,Marcbury,15,7,24.78,11.55,Returning,Online
36440,2025-09-30,South,Shermantown,19,5,29.15,14.25,New,Online
36441,2024-02-04,North,West Anthony,22,6,31.5,16.02,New,Online
36442,2024-02-25,South,Lake Garyside,17,8,36.96,21.92,Returning,Online
36443,2024-10-13,North,East Maryland,22,3,15.75,8.01,Returning,Online
36444,2025-05-12,South,South David,20,10,41.1,21.5,Returning,Retail
36445,2025-06-05,West,Lake Jeffreyburgh,11,6,17.76,6.84,Returning,Retail
36446,2025-06-02,East,West Tracy,10,7,68.32,36.68,New,Retail
36447,2025-11-10,West,Grayville,25,3,28.23,15.18,Returning,Retail
36448,2024-06-06,West,New Ricardo,7,1,9.1,4.25,New,Retail
36449,2025-06-07,West,Port Ellenstad,19,6,34.98,17.1,Returning,Retail
36450,2024-09-04,North,West Tylerchester,2,4,22.52,13.4,New,Retail
36451,2024-12-19,East,South Kari,11,9,26.64,10.26,Returning,Online
36452,2024-07-25,North,Aguilarchester,20,4,16.44,8.6,New,Online
36453,2024-08-11,East,Colleentown,8,5,12.2,5.75,New,Online
36454,2025-02-26,West,West Brandon,9,6,16.86,5.94,Returning,Online
36455,2024-11-16,South,South Jennifer,2,3,16.89,10.05,Returning,Retail
36456,2025-04-29,South,South Michaeltown,19,4,23.32,11.4,Returning,Retail
36457,2025-07-07,South,Lake Jillian,11,8,23.68,9.12,New,Online
36458,2024-11-03,North,Port Jesse,15,7,24.78,11.55,Returning,Online
36459,2025-08-22,South,Toddstad,2,5,28.15,16.75,New,Online
36460,2024-01-03,South,East Brian,20,8,32.88,17.2,Returning,Online
36461,2025-03-21,East,Port Lanceview,3,4,14.76,8.72,Returning,Online
36462,2025-01-06,South,New Jonathonport,16,11,24.53,13.75,New,Retail
36463,2024-12-04,East,Josephville,6,4,11.6,6.88,New,Retail
36464,2024-03-11,North,West Stevenfort,13,4,20.16,7.32,New,Online
36465,2024-04-06,South,Goodwinland,1,4,17.04,10.08,Returning,Retail
